"","Job.Title","Rating","Company.Name","Location","Headquarters","Size","Founded","Type.of.ownership","Industry","Sector","Revenue","Competitors","City","State","Salary","MinSalary","MaxSalary","AvgSalary","MinRevenue","MaxRevenue","AvgRevenue","MinEmployeeCount","MaxEmployeeCount","AvgEmployeeCount","R","C","SQL","Python","C#","JavaScript","Scala","SAS","MATLAB","C++","Perl","Go","TypeScript","Bash","HTML","CSS","PHP","Rust","Kotlin","Ruby","Assembly","Swift","VBA","Groovy","Julia","APL","Crystal","Visual Basic","Mongo","Java","Airflow","Alteryx","ASP.NET","Atlassian","Excel","Power BI","Tableau","Word","Unix","Vue","jQuery","Seaborn","MicroStrategy","SPSS","Visio","AWS","Hadoop","SSIS","Linux","SAP","PowerPoint","SharePoint","Redshift","Snowflake","Qlik","Cognos","Pandas","Spark","Outlook"
"353","Decision Scientist",4.5,"Johns Hopkins University Applied Physics Laboratory
4.5","Laurel, MD","Laurel, MD","5001 to 10000 ","1942","Nonprofit Organization","Aerospace & Defense","Aerospace & Defense","1 to 2 billion ","MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman","Laurel","MD","122000-146000",122000,146000,134000,1000000000,2000000000,1500000000,5001,10000,7501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","Data Scientist",4.9,"Cambridge Mobile Telematics
4.9","Cambridge, MA","Cambridge, MA","1 to 50 ","2010","Company - Private","Enterprise Software & Network Solutions","Information Technology",NA,NA,"Cambridge","MA","122000-146000",122000,146000,134000,100000000,500000000,300000000,1,50,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"355","Data Science All Star Program - Data Engineer Track",4.6,"Blend360
4.6","Columbia, MD","Columbia, MD","51 to 200 ","2002","Company - Private","Consulting","Business Services",NA,NA,"Columbia","MD","122000-146000",122000,146000,134000,100000000,500000000,300000000,51,200,126,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"356","Data Scientist - TS/SCI FSP or CI Required",5,"Phoenix Operations Group
5.0","Annapolis Junction, MD","Woodbine, MD","1 to 50 ","2011","Company - Private","IT Services","Information Technology","1 to 5 million ",NA,"Annapolis Junction","MD","122000-146000",122000,146000,134000,1000000,5000000,3000000,1,50,26,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"357","Data Analyst",3.9,"Nolij Consulting
3.9","Falls Church, VA","Vienna, VA","51 to 200 ","2012","Company - Public","Consulting","Business Services","1 to 5 million ",NA,"Falls Church","VA","122000-146000",122000,146000,134000,1000000,5000000,3000000,51,200,126,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","Data Scientist",3.8,"Hatch Data Inc","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","122000-146000",122000,146000,134000,100000000,500000000,300000000,501,500,751,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"359","Data Scientist",3.8,"Hatch Data Inc","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","122000-146000",122000,146000,134000,100000000,500000000,300000000,501,500,751,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"360","Data Scientist",3.8,"Hatch Data Inc","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","122000-146000",122000,146000,134000,100000000,500000000,300000000,501,500,751,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"361","Data Scientist",3.8,"Hatch Data Inc","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","122000-146000",122000,146000,134000,100000000,500000000,300000000,501,500,751,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"362","Data Scientist",3.8,"Hatch Data Inc","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","122000-146000",122000,146000,134000,100000000,500000000,300000000,501,500,751,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"363","Data Scientist",3.8,"Hatch Data Inc","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","122000-146000",122000,146000,134000,100000000,500000000,300000000,501,500,751,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"364","Senior Data Scientist",3.5,"Maxar Technologies
3.5","Herndon, VA","Westminster, CO","5001 to 10000 ",NA,"Company - Public","Aerospace & Defense","Aerospace & Defense","2 to 5 billion ",NA,"Herndon","VA","122000-146000",122000,146000,134000,2000000000,5000000000,3500000000,5001,10000,7501,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"365","Data Scientist",4.3,"Quick Base
4.3","Cambridge, MA","Cambridge, MA","201 to 500 ","1999","Company - Private","Enterprise Software & Network Solutions","Information Technology",NA,NA,"Cambridge","MA","112000-116000",112000,116000,114000,100000000,500000000,300000000,201,500,351,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","Data Scientist",3.7,"Takeda
3.7","Cambridge, MA","OSAKA, Japan","10000 ","1781","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ","Novartis, Baxter, Pfizer","Cambridge","MA","112000-116000",112000,116000,114000,10000000000,500000000,10000000000,10000,500,10000,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"367","Data Scientist",3.5,"Maxar Technologies
3.5","Herndon, VA","Westminster, CO","5001 to 10000 ",NA,"Company - Public","Aerospace & Defense","Aerospace & Defense","2 to 5 billion ",NA,"Herndon","VA","112000-116000",112000,116000,114000,2000000000,5000000000,3500000000,5001,10000,7501,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"368","ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR",3.9,"Southwest Research Institute
3.9","Oklahoma City, OK","San Antonio, TX","1001 to 5000 ","1947","Nonprofit Organization","Research & Development","Business Services","500 million to 1 billion ","Los Alamos National Laboratory, Battelle, SRI International","Oklahoma City","OK","112000-116000",112000,116000,114000,500000000000000000,1000000000,250000000500000000,1001,5000,3001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","Data Scientist",4.7,"Compass Consulting Group
4.7","Thousand Oaks, CA","Danville, CA","51 to 200 ","2008","Company - Private","Consulting","Business Services",NA,NA,"Thousand Oaks","CA","112000-116000",112000,116000,114000,100000000,500000000,300000000,51,200,126,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","Data Science Software Engineer",4.8,"Klaviyo
4.8","Boston, MA","Boston, MA","201 to 500 ","2012","Company - Private","Computer Hardware & Software","Information Technology",NA,NA,"Boston","MA","112000-116000",112000,116000,114000,100000000,500000000,300000000,201,500,351,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"371","AI Ops Data Scientist",4,"AstraZeneca
4.0","Gaithersburg, MD","Cambridge, United Kingdom","10000 ","1913","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ","Roche, GlaxoSmithKline, Novartis","Gaithersburg","MD","112000-116000",112000,116000,114000,10000000000,500000000,10000000000,10000,500,10000,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"372","Data Scientist",4.4,"SolutionIT, Inc.
4.4","Edison, NJ","Wilmington, MA","51 to 200 ",NA,"Company - Private",NA,NA,NA,NA,"Edison","NJ","112000-116000",112000,116000,114000,100000000,500000000,300000000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","Data Scientist",3.2,"Perspecta
3.2","Adelphi, MD","Chantilly, VA","10000 ","2018","Company - Public","Aerospace & Defense","Aerospace & Defense",NA,NA,"Adelphi","MD","112000-116000",112000,116000,114000,100000000,500000000,300000000,10000,500,10000,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"374","Data Scientist",4.5,"Smith Hanley Associates
4.5","Washington, DC","New York, 061","1 to 50 ","1980","Company - Private","Staffing & Outsourcing","Business Services",NA,"Kforce, PageGroup, Robert Half","Washington","DC","112000-116000",112000,116000,114000,100000000,500000000,300000000,1,50,26,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","Scientist - Machine Learning",3.5,"Allen Institute
3.5","Seattle, WA","Seattle, WA","201 to 500 ","2003","Nonprofit Organization","Research & Development","Business Services","100 to 500 million ",NA,"Seattle","WA","112000-116000",112000,116000,114000,100000000,500000000,300000000,201,500,351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","Data Scientist",4.4,"Eliassen Group
4.4","Plano, TX","Reading, MA","1001 to 5000 ","1989","Company - Private","Staffing & Outsourcing","Business Services","100 to 500 million ","TEKsystems, Kforce, Randstad US","Plano","TX","112000-116000",112000,116000,114000,100000000,500000000,300000000,1001,5000,3001,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","Data Scientist",3.1,"Bayside Solutions
3.1","Sunnyvale, CA","Pleasanton, CA","1 to 50 ","2001","Company - Private","Staffing & Outsourcing","Business Services","1 to 5 million ",NA,"Sunnyvale","CA","112000-116000",112000,116000,114000,1000000,5000000,3000000,1,50,26,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","Sr. Data Scientist",3.5,"Evolve Vacation Rental
3.5","Denver, CO","Denver, CO","201 to 500 ","2011","Company - Private","Travel Agencies","Travel & Tourism",NA,NA,"Denver","CO","112000-116000",112000,116000,114000,100000000,500000000,300000000,201,500,351,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","Data Scientist",3.8,"AgreeYa Solutions
3.8","Thousand Oaks, CA","Folsom, CA","1001 to 5000 ","1999","Company - Private","IT Services","Information Technology","50 to 100 million ",NA,"Thousand Oaks","CA","112000-116000",112000,116000,114000,50000000,100000000,75000000,1001,5000,3001,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"380","Data Scientist",3.7,"Carolina Power & Light Co
3.7","McLean, VA","Raleigh, NC","5001 to 10000 ","1908","Subsidiary or Business Segment","Energy","Oil, Gas, Energy & Utilities",NA,"South Carolina Electric & Gas, Virginia Electric and Power","McLean","VA","112000-116000",112000,116000,114000,100000000,500000000,300000000,5001,10000,7501,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","Analytics Manager - Data Mart",3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA","501 to 1000 ","1996","Nonprofit Organization","Health Care Services & Hospitals","Health Care","500 million to 1 billion ",NA,"Scotts Valley","CA","112000-116000",112000,116000,114000,500000000000000000,1000000000,250000000500000000,501,1000,751,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","Data Modeler (Analytical Systems)",3.7,"MassMutual
3.7","Boston, MA","Springfield, MA","5001 to 10000 ","1851","Company - Private","Insurance Carriers","Insurance","10 billion ",NA,"Boston","MA","112000-116000",112000,116000,114000,10000000000,500000000,10000000000,5001,10000,7501,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"383","Applied AI Scientist / Engineer",5,"New Iron Group, Inc.
5.0","Boston, MA","Austin, TX","1 to 50 ","2003","Contract","Computer Hardware & Software","Information Technology",NA,NA,"Boston","MA","112000-116000",112000,116000,114000,100000000,500000000,300000000,1,50,26,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","Data Engineer (Analytics, SQL, Python, AWS)",4,"Travelers
4.0","Hartford, CT","Hartford, CT","10000 ","1853","Company - Public","Insurance Carriers","Insurance","10 billion ",NA,"Hartford","CT","112000-116000",112000,116000,114000,10000000000,500000000,10000000000,10000,500,10000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"385","Senior Data Analyst - Finance & Platform Analytics",3.6,"Twitch
3.6","San Francisco, CA","San Francisco, CA","1001 to 5000 ","2011","Subsidiary or Business Segment","Internet","Information Technology",NA,NA,"San Francisco","CA","112000-116000",112000,116000,114000,100000000,500000000,300000000,1001,5000,3001,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","Senior Data Scientist",4.8,"Klaviyo
4.8","Boston, MA","Boston, MA","201 to 500 ","2012","Company - Private","Computer Hardware & Software","Information Technology",NA,NA,"Boston","MA","110000-163000",110000,163000,136500,100000000,500000000,300000000,201,500,351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","Market Research Data Scientist",3.8,"GutCheck
3.8","Denver, CO","Denver, CO","51 to 200 ","2009","Company - Private","Advertising & Marketing","Business Services","10 to 25 million ","Nielsen, Zappi, SurveyMonkey","Denver","CO","110000-163000",110000,163000,136500,10000000,25000000,17500000,51,200,126,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"388","IT Partner Digital Health Technology and Data Science",3.6,"Biogen
3.6","Cambridge, MA","Cambridge, MA","5001 to 10000 ","1978","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ",NA,"Cambridge","MA","110000-163000",110000,163000,136500,10000000000,500000000,10000000000,5001,10000,7501,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","Data Scientist",3.8,"HireAi","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","110000-163000",110000,163000,136500,100000000,500000000,300000000,501,500,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","Data Scientist",3.8,"HireAi","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","110000-163000",110000,163000,136500,100000000,500000000,300000000,501,500,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","Senior Machine Learning Scientist - Bay Area, CA",3.3,"Tempus Labs
3.3","Redwood City, CA","Chicago, IL","501 to 1000 ","2015","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,NA,"Redwood City","CA","110000-163000",110000,163000,136500,100000000,500000000,300000000,501,1000,751,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"392","Software Engineer (Data Scientist, C,C++,Linux,Unix) - SISW - MG",4.1,"Mentor Graphics
4.1","Fremont, CA","Wilsonville, OR","5001 to 10000 ","1981","Company - Public","Computer Hardware & Software","Information Technology","1 to 2 billion ","Cadence Design Systems, Synopsys, Altium Limited","Fremont","CA","110000-163000",110000,163000,136500,1000000000,2000000000,1500000000,5001,10000,7501,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"393","Senior Clinical Data Scientist Programmer",3.6,"WCG (WIRB-Copernicus Group)
3.6","Hamilton, NJ","Princeton, NJ","1001 to 5000 ",NA,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","100 to 500 million ",NA,"Hamilton","NJ","110000-163000",110000,163000,136500,100000000,500000000,300000000,1001,5000,3001,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","Data Engineer",4.5,"Kingfisher Systems
4.5","Falls Church, VA","Falls Church, VA","51 to 200 ","2005","Company - Private","Federal Agencies","Government","25 to 50 million ",NA,"Falls Church","VA","110000-163000",110000,163000,136500,25000000,50000000,37500000,51,200,126,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","Computer Vision / Deep Learning Scientist",3.3,"Tempus Labs
3.3","Chicago, IL","Chicago, IL","501 to 1000 ","2015","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,NA,"Chicago","IL","110000-163000",110000,163000,136500,100000000,500000000,300000000,501,1000,751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","Data Solutions Engineer - Data Modeler",3.4,"Liberty Mutual Insurance
3.4","Indianapolis, IN","Boston, MA","10000 ","1912","Company - Private","Insurance Carriers","Insurance","10 billion ","Travelers, Allstate, State Farm","Indianapolis","IN","110000-163000",110000,163000,136500,10000000000,500000000,10000000000,10000,500,10000,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"397","Data Scientist",4.3,"Visionary Integration Professionals
4.3","Washington, DC","Folsom, CA","501 to 1000 ","1996","Company - Private","IT Services","Information Technology","100 to 500 million ","CGI (Nevada), Accenture, Deloitte","Washington","DC","110000-163000",110000,163000,136500,100000000,500000000,300000000,501,1000,751,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","Data Scientist (TS/SCI w/ Poly)",3.5,"Maxar Technologies
3.5","Herndon, VA","Westminster, CO","5001 to 10000 ",NA,"Company - Public","Aerospace & Defense","Aerospace & Defense","2 to 5 billion ",NA,"Herndon","VA","110000-163000",110000,163000,136500,2000000000,5000000000,3500000000,5001,10000,7501,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","Weapons and Sensors Engineer/Scientist",4,"Dynetics
4.0","Huntsville, AL","Huntsville, AL","1001 to 5000 ","1974","Company - Private","Aerospace & Defense","Aerospace & Defense","100 to 500 million ",NA,"Huntsville","AL","110000-163000",110000,163000,136500,100000000,500000000,300000000,1001,5000,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","Applied Computer Scientist",4.5,"Systems & Technology Research
4.5","Woburn, MA","Woburn, MA","201 to 500 ","2010","Company - Private","Aerospace & Defense","Aerospace & Defense","100 to 500 million ",NA,"Woburn","MA","110000-163000",110000,163000,136500,100000000,500000000,300000000,201,500,351,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","Senior Data Analyst",4.5,"Novetta
4.5","Herndon, VA","Mc Lean, VA","501 to 1000 ","2012","Company - Private","Enterprise Software & Network Solutions","Information Technology","100 to 500 million ","Leidos, CACI International, Booz Allen Hamilton","Herndon","VA","110000-163000",110000,163000,136500,100000000,500000000,300000000,501,1000,751,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","Cloud Data Engineer (Azure)",3.9,"Navy Federal Credit Union
3.9","Merrifield, VA","Vienna, VA","10000 ","1933","Other Organization","Banks & Credit Unions","Finance",NA,NA,"Merrifield","VA","110000-163000",110000,163000,136500,100000000,500000000,300000000,10000,500,10000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"403","Lead Certified Clinical Laboratory Scientist - Saturday - Tuesday, 8:00pm - 6:30am shift",4,"Exact Sciences Corporation
4.0","Madison, WI","Madison, WI","1001 to 5000 ","1995","Company - Public","Health Care Services & Hospitals","Health Care","100 to 500 million ",NA,"Madison","WI","110000-163000",110000,163000,136500,100000000,500000000,300000000,1001,5000,3001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","Sr. Data Analyst",3.6,"Community Behavioral Health
3.6","Philadelphia, PA","Phila, PA","201 to 500 ","1994","Company - Private","Health Care Services & Hospitals","Health Care","500 million to 1 billion ",NA,"Philadelphia","PA","110000-163000",110000,163000,136500,500000000000000000,1000000000,250000000500000000,201,500,351,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
